series_id                     	year	period	value	footnote_codes
ORUE1000024J00000465          	2022	A01	100.0	7
ORUE1000024J00000479          	2022	A01	100.0	7
ORUE1000024J00000520          	2022	A01	97.8	7
ORUE1000024J00000534          	2022	A01	100.0	7
ORUE1000024J00000571          	2022	A01	52.5	7
ORUE1000024J00000572          	2022	A01	47.5	
ORUE1000024J00000612          	2022	A01	91.7	7
ORUE1000024J00000613          	2022	A01	8.0	
ORUE1000024J00000772          	2022	A01	100.0	7
ORUE1000024J00000807          	2022	A01	100.0	
ORUE1000024J00000815          	2022	A01	8.3	
ORUE1000024K00000423          	2022	A01	100.0	7
ORUE1000024K00000437          	2022	A01	100.0	7
ORUE1000024K00000451          	2022	A01	100.0	7
ORUE1000024K00000465          	2022	A01	100.0	7
ORUE1000024K00000479          	2022	A01	100.0	7
ORUE1000024K00000520          	2022	A01	100.0	7
ORUE1000024K00000534          	2022	A01	100.0	7
ORUE1000024K00000571          	2022	A01	17.6	
ORUE1000024K00000572          	2022	A01	82.4	7
ORUE1000024K00000612          	2022	A01	100.0	7
ORUE1000024K00000772          	2022	A01	100.0	7
ORUE1000024K00000807          	2022	A01	100.0	
ORUE1000024M00000423          	2022	A01	99.7	7
ORUE1000024M00000437          	2022	A01	99.7	7
ORUE1000024M00000451          	2022	A01	98.1	7
ORUE1000024M00000465          	2022	A01	99.7	7
ORUE1000024M00000479          	2022	A01	100.0	7
ORUE1000024M00000520          	2022	A01	100.0	7
ORUE1000024M00000534          	2022	A01	99.9	7
ORUE1000024M00000571          	2022	A01	28.0	
ORUE1000024M00000572          	2022	A01	72.0	7
ORUE1000024M00000612          	2022	A01	96.3	7
ORUE1000024M00000772          	2022	A01	100.0	7
ORUE1000024M00000807          	2022	A01	96.9	
ORUE1000024N00000423          	2022	A01	100.0	7
ORUE1000024N00000437          	2022	A01	99.7	7
ORUE1000024N00000451          	2022	A01	99.3	7
ORUE1000024N00000465          	2022	A01	99.7	7
ORUE1000024N00000479          	2022	A01	100.0	7
ORUE1000024N00000520          	2022	A01	100.0	7
ORUE1000024N00000534          	2022	A01	99.8	7
ORUE1000024N00000571          	2022	A01	23.9	
ORUE1000024N00000572          	2022	A01	76.1	7
ORUE1000024N00000612          	2022	A01	100.0	7
ORUE1000024N00000772          	2022	A01	100.0	7
ORUE1000024N00000807          	2022	A01	99.6	
ORUE1000024O00000423          	2022	A01	100.0	7
ORUE1000024O00000437          	2022	A01	100.0	7
ORUE1000024O00000451          	2022	A01	86.5	7
ORUE1000024O00000452          	2022	A01	9.7	
ORUE1000024O00000465          	2022	A01	100.0	7
ORUE1000024O00000479          	2022	A01	100.0	7
ORUE1000024O00000520          	2022	A01	98.0	7
ORUE1000024O00000534          	2022	A01	100.0	7
ORUE1000024O00000571          	2022	A01	22.2	
ORUE1000024O00000572          	2022	A01	77.5	7
ORUE1000024O00000612          	2022	A01	96.5	7
ORUE1000024O00000772          	2022	A01	100.0	7
ORUE1000024O00000807          	2022	A01	99.9	
ORUE1000024O00000815          	2022	A01	3.5	
ORUE1000024O00000845          	2022	A01	13.5	
ORUE1000024P00000423          	2022	A01	100.0	7
ORUE1000024P00000437          	2022	A01	100.0	7
ORUE1000024P00000451          	2022	A01	100.0	7
ORUE1000024P00000465          	2022	A01	100.0	7
ORUE1000024P00000612          	2022	A01	95.6	7
ORUE1000024P00000815          	2022	A01	4.4	
ORUE1000024Q00000423          	2022	A01	100.0	7
ORUE1000024Q00000437          	2022	A01	100.0	7
ORUE1000024Q00000451          	2022	A01	100.0	7
ORUE1000024Q00000465          	2022	A01	100.0	7
ORUE1000024Q00000479          	2022	A01	100.0	7
ORUE1000024Q00000520          	2022	A01	100.0	7
ORUE1000024Q00000534          	2022	A01	100.0	7
ORUE1000024Q00000571          	2022	A01	15.7	
ORUE1000024Q00000572          	2022	A01	84.3	7
ORUE1000024Q00000612          	2022	A01	100.0	7
ORUE1000024Q00000772          	2022	A01	100.0	7
ORUE1000024Q00000807          	2022	A01	100.0	
ORUE1000024S00000423          	2022	A01	100.0	7
ORUE1000024S00000437          	2022	A01	100.0	7
ORUE1000024S00000451          	2022	A01	99.6	7
ORUE1000024S00000465          	2022	A01	100.0	7
ORUE1000024S00000479          	2022	A01	100.0	7
ORUE1000024S00000520          	2022	A01	100.0	7
ORUE1000024S00000534          	2022	A01	100.0	7
ORUE1000024S00000571          	2022	A01	4.9	
ORUE1000024S00000572          	2022	A01	92.2	7
ORUE1000024S00000573          	2022	A01	2.9	
ORUE1000024S00000612          	2022	A01	100.0	7
ORUE1000024S00000772          	2022	A01	100.0	7
ORUE1000024S00000807          	2022	A01	100.0	
ORUE1000024T00000423          	2022	A01	100.0	7
ORUE1000024T00000437          	2022	A01	100.0	7
ORUE1000024T00000451          	2022	A01	99.3	7
ORUE1000024T00000465          	2022	A01	100.0	7
ORUE1000024T00000479          	2022	A01	100.0	7
ORUE1000024T00000520          	2022	A01	100.0	7
ORUE1000024T00000534          	2022	A01	100.0	7
ORUE1000024T00000571          	2022	A01	11.5	
ORUE1000024T00000572          	2022	A01	86.7	7
ORUE1000024T00000612          	2022	A01	92.2	7
ORUE1000024T00000772          	2022	A01	100.0	7
ORUE1000024T00000807          	2022	A01	99.6	
ORUE1000024T00000815          	2022	A01	7.8	
ORUE1000024Z00000423          	2022	A01	99.2	7
ORUE1000024Z00000437          	2022	A01	97.6	7
ORUE1000024Z00000451          	2022	A01	99.3	7
ORUE1000024Z00000465          	2022	A01	98.3	7
ORUE1000024Z00000479          	2022	A01	97.2	7
ORUE1000024Z00000520          	2022	A01	97.6	7
ORUE1000024Z00000534          	2022	A01	96.6	7
ORUE1000024Z00000571          	2022	A01	6.2	
ORUE1000024Z00000572          	2022	A01	91.9	7
ORUE1000024Z00000612          	2022	A01	82.2	7
ORUE1000024Z00000614          	2022	A01	13.7	
ORUE1000024Z00000772          	2022	A01	99.0	7
ORUE1000024Z00000806          	2022	A01	15.2	
ORUE1000024Z00000807          	2022	A01	84.8	
ORUE1000024Z00000815          	2022	A01	17.8	
ORUE1000025B00000423          	2022	A01	94.2	7
ORUE1000025B00000425          	2022	A01	1.7	
ORUE1000025B00000437          	2022	A01	100.0	7
ORUE1000025B00000451          	2022	A01	93.9	7
ORUE1000025B00000452          	2022	A01	5.2	
ORUE1000025B00000465          	2022	A01	99.7	7
ORUE1000025B00000479          	2022	A01	100.0	7
ORUE1000025B00000520          	2022	A01	85.1	7
ORUE1000025B00000534          	2022	A01	93.5	7
ORUE1000025B00000572          	2022	A01	79.6	7
ORUE1000025B00000573          	2022	A01	9.8	
ORUE1000025B00000612          	2022	A01	74.1	7
ORUE1000025B00000614          	2022	A01	11.7	
ORUE1000025B00000767          	2022	A01	5.8	
ORUE1000025B00000772          	2022	A01	99.6	7
ORUE1000025B00000786          	2022	A01	-	1
ORUE1000025B00000788          	2022	A01	-	1
ORUE1000025B00000792          	2022	A01	14.9	
ORUE1000025B00000795          	2022	A01	13.5	
ORUE1000025B00000806          	2022	A01	11.9	
ORUE1000025B00000807          	2022	A01	88.1	
ORUE1000025B00000815          	2022	A01	25.9	
ORUE1000025B00000822          	2022	A01	6.5	
ORUE1000025B00000824          	2022	A01	3.8	
ORUE1000025B00000845          	2022	A01	6.1	
ORUE1000025C00000423          	2022	A01	98.3	7
ORUE1000025C00000437          	2022	A01	99.7	7
ORUE1000025C00000451          	2022	A01	94.9	7
ORUE1000025C00000465          	2022	A01	99.7	7
ORUE1000025C00000479          	2022	A01	100.0	7
ORUE1000025C00000520          	2022	A01	91.2	7
ORUE1000025C00000534          	2022	A01	83.1	7
ORUE1000025C00000572          	2022	A01	86.4	7
ORUE1000025C00000612          	2022	A01	89.1	7
ORUE1000025C00000772          	2022	A01	91.2	7
ORUE1000025C00000807          	2022	A01	84.8	
ORUE1000025D00000423          	2022	A01	100.0	7
ORUE1000025D00000437          	2022	A01	99.9	7
ORUE1000025D00000451          	2022	A01	99.6	7
ORUE1000025D00000465          	2022	A01	100.0	7
ORUE1000025D00000479          	2022	A01	100.0	7
ORUE1000025D00000520          	2022	A01	100.0	7
ORUE1000025D00000534          	2022	A01	99.8	7
ORUE1000025D00000571          	2022	A01	27.2	
ORUE1000025D00000572          	2022	A01	72.8	7
ORUE1000025D00000612          	2022	A01	98.1	7
ORUE1000025D00000613          	2022	A01	1.5	
ORUE1000025D00000614          	2022	A01	0.5	
ORUE1000025D00000772          	2022	A01	100.0	7
ORUE1000025D00000807          	2022	A01	99.8	
ORUE1000025D00000815          	2022	A01	1.9	
ORUE1000025E00000423          	2022	A01	100.0	7
ORUE1000025E00000437          	2022	A01	100.0	7
ORUE1000025E00000451          	2022	A01	100.0	7
ORUE1000025E00000465          	2022	A01	100.0	7
ORUE1000025E00000479          	2022	A01	100.0	7
ORUE1000025E00000520          	2022	A01	100.0	7
ORUE1000025E00000534          	2022	A01	100.0	7
ORUE1000025E00000571          	2022	A01	44.0	
ORUE1000025E00000572          	2022	A01	56.0	7
ORUE1000025E00000612          	2022	A01	97.8	7
ORUE1000025E00000772          	2022	A01	100.0	7
ORUE1000025E00000807          	2022	A01	100.0	
ORUE1000025F00000423          	2022	A01	100.0	7
ORUE1000025F00000437          	2022	A01	100.0	7
ORUE1000025F00000451          	2022	A01	90.0	7
ORUE1000025F00000452          	2022	A01	7.7	
ORUE1000025F00000453          	2022	A01	2.3	
ORUE1000025F00000465          	2022	A01	100.0	7
ORUE1000025F00000479          	2022	A01	100.0	7
ORUE1000025F00000520          	2022	A01	100.0	7
ORUE1000025F00000534          	2022	A01	100.0	7
ORUE1000025F00000571          	2022	A01	16.9	
ORUE1000025F00000572          	2022	A01	83.1	7
ORUE1000025F00000612          	2022	A01	98.9	7
ORUE1000025F00000772          	2022	A01	100.0	7
ORUE1000025F00000807          	2022	A01	100.0	
ORUE1000025F00000845          	2022	A01	10.0	
ORUE1000025G00000423          	2022	A01	100.0	7
ORUE1000025G00000437          	2022	A01	100.0	7
ORUE1000025G00000451          	2022	A01	99.4	7
ORUE1000025G00000465          	2022	A01	100.0	7
ORUE1000025G00000479          	2022	A01	100.0	7
ORUE1000025G00000520          	2022	A01	100.0	7
ORUE1000025G00000534          	2022	A01	99.9	7
ORUE1000025G00000571          	2022	A01	20.7	
ORUE1000025G00000572          	2022	A01	79.2	7
ORUE1000025G00000612          	2022	A01	94.9	7
ORUE1000025G00000613          	2022	A01	4.2	
ORUE1000025G00000614          	2022	A01	0.9	
ORUE1000025G00000772          	2022	A01	99.3	7
ORUE1000025G00000807          	2022	A01	99.9	
ORUE1000025G00000815          	2022	A01	5.1	
ORUE1000025G00000845          	2022	A01	0.6	
ORUE1000025H00000423          	2022	A01	100.0	7
ORUE1000025H00000437          	2022	A01	100.0	7
ORUE1000025H00000451          	2022	A01	100.0	7
ORUE1000025H00000465          	2022	A01	100.0	7
ORUE1000025H00000479          	2022	A01	100.0	7
ORUE1000025H00000520          	2022	A01	100.0	7
ORUE1000025H00000534          	2022	A01	100.0	7
ORUE1000025H00000572          	2022	A01	58.7	7
ORUE1000025H00000612          	2022	A01	99.8	7
ORUE1000025H00000772          	2022	A01	100.0	7
ORUE1000025H00000807          	2022	A01	100.0	
ORUE1000025J00000423          	2022	A01	100.0	7
ORUE1000025J00000437          	2022	A01	100.0	7
ORUE1000025J00000451          	2022	A01	100.0	7
ORUE1000025J00000465          	2022	A01	100.0	7
ORUE1000025J00000479          	2022	A01	100.0	7
ORUE1000025J00000520          	2022	A01	100.0	7
ORUE1000025J00000534          	2022	A01	100.0	7
ORUE1000025J00000612          	2022	A01	100.0	7
ORUE1000025J00000772          	2022	A01	100.0	7
ORUE1000025J00000807          	2022	A01	100.0	
ORUE1000025K00000423          	2022	A01	100.0	7
ORUE1000025K00000437          	2022	A01	100.0	7
ORUE1000025K00000451          	2022	A01	97.3	7
ORUE1000025K00000465          	2022	A01	100.0	7
ORUE1000025K00000479          	2022	A01	100.0	7
ORUE1000025K00000520          	2022	A01	99.9	7
ORUE1000025K00000534          	2022	A01	67.4	7
ORUE1000025K00000572          	2022	A01	98.0	7
ORUE1000025K00000612          	2022	A01	94.4	7
ORUE1000025K00000772          	2022	A01	100.0	7
ORUE1000025K00000807          	2022	A01	99.3	
ORUE1000025K00000822          	2022	A01	32.6	
ORUE1000025L00000423          	2022	A01	100.0	7
ORUE1000025L00000437          	2022	A01	96.3	7
ORUE1000025L00000451          	2022	A01	23.4	
ORUE1000025L00000465          	2022	A01	100.0	7
ORUE1000025L00000479          	2022	A01	90.2	7
ORUE1000025L00000520          	2022	A01	84.9	7
ORUE1000025L00000534          	2022	A01	35.5	
ORUE1000025L00000572          	2022	A01	81.8	7
ORUE1000025L00000573          	2022	A01	18.1	
ORUE1000025L00000612          	2022	A01	25.5	
ORUE1000025L00000787          	2022	A01	7.7	
ORUE1000025L00000789          	2022	A01	19.8	
ORUE1000025L00000791          	2022	A01	9.8	
ORUE1000025L00000792          	2022	A01	15.1	
ORUE1000025L00000795          	2022	A01	14.6	
ORUE1000025L00000806          	2022	A01	30.1	
ORUE1000025L00000807          	2022	A01	69.9	
ORUE1000025L00000815          	2022	A01	74.5	
ORUE1000025L00000822          	2022	A01	64.5	
ORUE1000025L00000824          	2022	A01	24.9	
ORUE1000025L00000825          	2022	A01	39.6	
ORUE1000025L00000845          	2022	A01	76.6	
ORUE1000025M00000423          	2022	A01	100.0	7
ORUE1000025M00000437          	2022	A01	100.0	7
ORUE1000025M00000451          	2022	A01	97.8	7
ORUE1000025M00000465          	2022	A01	100.0	7
ORUE1000025M00000479          	2022	A01	100.0	7
ORUE1000025M00000520          	2022	A01	99.9	7
ORUE1000025M00000534          	2022	A01	100.0	7
ORUE1000025M00000571          	2022	A01	29.2	
ORUE1000025M00000572          	2022	A01	70.6	7
ORUE1000025M00000612          	2022	A01	95.1	7
ORUE1000025M00000613          	2022	A01	3.3	
ORUE1000025M00000772          	2022	A01	100.0	7
ORUE1000025M00000807          	2022	A01	99.9	
ORUE1000025M00000815          	2022	A01	4.9	
ORUE1000025O00000423          	2022	A01	100.0	7
ORUE1000025O00000437          	2022	A01	100.0	7
ORUE1000025O00000451          	2022	A01	100.0	7
ORUE1000025O00000465          	2022	A01	100.0	7
ORUE1000025O00000479          	2022	A01	100.0	7
ORUE1000025O00000520          	2022	A01	100.0	7
ORUE1000025O00000534          	2022	A01	100.0	7
ORUE1000025O00000612          	2022	A01	100.0	7
ORUE1000025O00000772          	2022	A01	100.0	7
ORUE1000025O00000807          	2022	A01	100.0	
ORUE1000025P00000423          	2022	A01	100.0	7
ORUE1000025P00000437          	2022	A01	100.0	7
ORUE1000025P00000451          	2022	A01	92.7	7
ORUE1000025P00000465          	2022	A01	100.0	7
ORUE1000025P00000479          	2022	A01	100.0	7
ORUE1000025P00000520          	2022	A01	100.0	7
ORUE1000025P00000534          	2022	A01	100.0	7
ORUE1000025P00000571          	2022	A01	25.8	
ORUE1000025P00000572          	2022	A01	74.2	7
ORUE1000025P00000612          	2022	A01	93.4	7
ORUE1000025P00000772          	2022	A01	100.0	7
ORUE1000025P00000807          	2022	A01	100.0	
ORUE1000025P00000815          	2022	A01	6.6	
ORUE1000025Y00000423          	2022	A01	79.7	7
ORUE1000025Y00000424          	2022	A01	8.3	
ORUE1000025Y00000437          	2022	A01	78.7	7
ORUE1000025Y00000451          	2022	A01	37.2	
ORUE1000025Y00000465          	2022	A01	95.4	7
ORUE1000025Y00000479          	2022	A01	96.0	7
ORUE1000025Y00000520          	2022	A01	11.7	
ORUE1000025Y00000521          	2022	A01	32.4	
ORUE1000025Y00000522          	2022	A01	52.1	7
ORUE1000025Y00000534          	2022	A01	53.7	7
ORUE1000025Y00000572          	2022	A01	98.4	7
ORUE1000025Y00000573          	2022	A01	1.6	
ORUE1000025Y00000614          	2022	A01	62.9	7
ORUE1000025Y00000615          	2022	A01	24.9	
ORUE1000025Y00000767          	2022	A01	20.3	
ORUE1000025Y00000768          	2022	A01	21.3	
ORUE1000025Y00000772          	2022	A01	32.9	
ORUE1000025Y00000786          	2022	A01	67.1	
ORUE1000025Y00000787          	2022	A01	18.8	
ORUE1000025Y00000788          	2022	A01	59.3	
ORUE1000025Y00000789          	2022	A01	7.7	
ORUE1000025Y00000792          	2022	A01	88.3	
ORUE1000025Y00000794          	2022	A01	31.6	
ORUE1000025Y00000795          	2022	A01	56.7	
ORUE1000025Y00000806          	2022	A01	31.0	
ORUE1000025Y00000807          	2022	A01	69.0	
ORUE1000025Y00000815          	2022	A01	99.3	
ORUE1000025Y00000822          	2022	A01	46.3	
ORUE1000025Y00000824          	2022	A01	28.5	
ORUE1000025Y00000825          	2022	A01	17.8	
ORUE1000025Y00000845          	2022	A01	62.8	
ORUE1000026L00000423          	2022	A01	100.0	7
ORUE1000026L00000437          	2022	A01	98.5	7
ORUE1000026L00000451          	2022	A01	40.5	
ORUE1000026L00000453          	2022	A01	27.6	7
ORUE1000026L00000454          	2022	A01	19.4	
ORUE1000026L00000465          	2022	A01	100.0	7
ORUE1000026L00000479          	2022	A01	58.2	7
ORUE1000026L00000481          	2022	A01	29.6	
ORUE1000026L00000520          	2022	A01	60.6	7
ORUE1000026L00000522          	2022	A01	36.4	
ORUE1000026L00000534          	2022	A01	61.7	7
ORUE1000026L00000536          	2022	A01	31.6	
ORUE1000026L00000572          	2022	A01	58.0	7
ORUE1000026L00000573          	2022	A01	33.5	
ORUE1000026L00000616          	2022	A01	85.3	7
ORUE1000026L00000772          	2022	A01	77.9	7
ORUE1000026L00000792          	2022	A01	39.4	
ORUE1000026L00000794          	2022	A01	29.4	
ORUE1000026L00000806          	2022	A01	50.7	
ORUE1000026L00000807          	2022	A01	49.3	
ORUE1000026L00000815          	2022	A01	100.0	
ORUE1000026L00000822          	2022	A01	38.3	
ORUE1000026L00000824          	2022	A01	37.9	
ORUE1000026L00000845          	2022	A01	59.5	
ORUE1000026N00000423          	2022	A01	100.0	7
ORUE1000026N00000437          	2022	A01	94.0	7
ORUE1000026N00000439          	2022	A01	4.8	
ORUE1000026N00000451          	2022	A01	53.7	7
ORUE1000026N00000465          	2022	A01	98.8	7
ORUE1000026N00000479          	2022	A01	64.0	7
ORUE1000026N00000520          	2022	A01	40.2	
ORUE1000026N00000534          	2022	A01	41.4	
ORUE1000026N00000572          	2022	A01	70.9	7
ORUE1000026N00000573          	2022	A01	22.7	
ORUE1000026N00000614          	2022	A01	11.8	
ORUE1000026N00000615          	2022	A01	8.3	
ORUE1000026N00000616          	2022	A01	79.9	7
ORUE1000026N00000768          	2022	A01	6.0	
